-0.037086677	-0.027776659	0.08766435	-0.007605941	-0.015857447	-0.009161547	-0.007229805	-0.02757603	0.06546299	0.12614632	-0.005511512	-0.021909071	0.008733951	-0.026489615	-0.04269519	-0.02447176	0.09089187	0.08774232	0.049942955	-0.013149213	-0.011677705	-0.0035878993	-0.036946286	0.10291631	-0.0058340207	-0.008436221	-0.0006002503	-0.0063057914	-0.014917038	-0.0028721953	0.07815515	0.0022072792	-0.016179241	-0.029938996	-0.010588359	-0.02710482	0.003558576	-0.024846172	0.007894803	-0.022351516	-0.0003121607	-0.020792319	-0.003650653	-0.03324773	-0.030119717	0.11126549	-0.0042609335	0.077233404	-0.034464587	-0.019150997	0.0062651616	0.10422736	-0.01637144	0.107389234	-0.010085512	-0.01170248	0.009472871	-0.03197243	-0.039895155	-0.038817205	-0.012709033	-0.0041886885	-0.0016610399	-0.026838435
-0.0052257553	0.09005739	0.121851966	-0.018674958	0.051340874	-0.023280848	-0.00728866	-0.006648974	-0.016541947	0.0029242411	-0.032287143	-0.048684727	-0.026315928	0.001923155	0.07398264	-0.0063739005	0.13923074	-0.040981065	-0.03110901	-0.0070650694	-0.0213583	-0.04625819	-0.025810575	-0.025600208	-0.046790637	-0.021492863	0.019027602	0.104474135	0.01631603	0.12878852	0.09729834	0.009560801	-0.018414903	-0.010943033	-0.008086604	-0.015630387	-0.022756029	0.010366403	0.015604962	-0.035036158	-0.023254944	0.04131827	-0.0026408806	-0.009669608	-0.04006485	-0.042500377	-0.039648462	0.06978286	-0.03865998	-0.0064734737	-0.026176918	0.13878952	0.028932704	0.009124566	-0.014245592	-0.042610478	-0.04393232	0.07386496	-0.0028811337	-0.035835136	-0.006159939	-0.0016235742	-0.013832737	-0.036332775
-0.04509691	0.0042436607	0.09559486	-0.016590036	-0.005624555	-0.03168483	-0.0068110274	-0.04300746	-0.0034953952	0.11611646	-0.024601473	-0.004270457	0.0019697547	0.037146993	-0.04748675	-0.0027603984	0.102350995	-0.04719112	0.024673373	-0.0038401112	-0.0070849545	-0.0042187637	0.021619018	-0.018202234	0.0795155	-0.030929506	0.007411537	-0.0341686	0.01481792	0.1282902	-0.014004398	-0.007610213	-0.047465015	-0.018718671	-0.0037533827	-0.0352015	0.028644565	-0.01358328	0.026067186	-0.03518952	-0.007525743	0.02596252	-0.030980969	-0.0013615265	-0.008158349	-0.037575424	-0.0023436174	-0.032754384	-0.01009791	-0.006749193	0.0739255	-0.046259906	-0.046094835	-0.005162619	-0.012676658	-0.031608023	-0.034564506	-0.0015600936	-0.004281291	-0.012664035	-0.025803411	-0.035066627	-0.0027147082	-0.005539499
-0.033663116	0.0036466233	0.1503051	-0.0054146275	0.080637686	-0.025727725	-0.01692423	-0.0018808958	0.08660486	0.034937393	-0.0038825097	-0.028705657	0.032993447	-0.047659684	0.015166033	0.69202584	0.1996971	0.08642641	0.06326086	-0.02848934	-0.034799527	-0.017417729	0.04644957	-0.0062130205	0.120274305	-0.013108861	-0.016012013	0.003750123	-0.04233719	0.14998867	0.17811999	-0.036365174	0.6041812	-0.018566824	-0.038122665	-0.040551197	-0.024812698	-0.0034628883	-0.02463516	0.09657528	0.49767283	-0.004205227	-0.015339218	-0.006334983	-0.01912055	0.07036188	-0.026652444	0.11016292	-0.016974151	-0.006594416	0.045923285	-0.012603771	-0.004091247	0.049964357	-0.008235328	0.05028726	-0.036423147	0.05386293	-0.0022824649	-0.01327654	-0.04238118	-0.0032229403	-0.0069160243	-0.0141296135
-0.008352004	-0.0011366382	0.088931344	0.45888436	-0.005142522	-0.006926866	-0.0066346484	-0.008726212	0.08213171	-0.04241954	-0.015002042	0.19494167	-0.011195671	0.005710911	-0.04437206	-0.00038307905	0.12805961	0.084662564	-0.03751912	-0.0061714365	0.016996656	-0.005297664	-0.024913145	-0.02403809	0.06855282	-0.03206303	0.0077137053	0.058979183	0.0046337843	-0.047758054	0.07718884	-0.01243769	-0.004458294	-0.008997511	0.10422791	-0.006117724	-0.00014023855	-0.004295159	-0.030871594	0.024792936	-0.013400327	0.022272673	-0.04574714	-0.013634119	-0.046879616	0.0015877597	-0.028422153	-0.033294618	-0.006188602	-0.04323831	-0.041790474	0.0023429617	-0.039779186	0.06802293	-0.043638136	-0.0070107207	0.02369256	-0.049331952	-0.0019269474	0.47856835	-0.01192049	-0.00564979	-0.039004482	0.13011207
-0.027344024	0.057991527	0.08509422	-0.037033223	-0.013146471	-0.007932901	-0.0074752965	-0.043285467	0.09838235	0.013063084	0.22617678	-0.010147404	0.019372765	0.0413968	-0.009937488	-0.034187116	-0.017981492	-0.04662174	-0.026079906	-0.041604258	-0.04209559	-0.007912435	-0.007234544	-0.031190086	0.05148671	-0.009301097	-0.019653726	-0.04485345	-0.028765297	-0.03704218	-0.043566357	-0.011169802	-0.017894946	0.0069443807	-0.001359264	-0.025835907	-0.0062457547	-0.00932033	-0.023624992	-0.005513359	-0.0067094453	0.014324177	-0.0052098497	-0.04614036	-0.0049110996	0.05716129	-0.004033253	0.06845094	-0.025544597	-0.04221951	-0.010487068	-0.010084532	-0.015474081	0.033399094	0.3467587	-0.0014406174	0.0021079571	0.053280238	-0.003544528	-0.0045276363	0.3448309	-0.006095752	-0.022244586	-0.0067975908
-0.01046563	-0.004498005	-0.030739605	-0.015597655	-0.0016199824	-0.0051472485	-0.042766213	0.26301843	-0.003174545	0.014935363	-0.0025979904	-0.015190662	0.03685773	0.0051555037	-0.0388185	-0.0439376	0.08776294	-0.0411978	0.018967347	-0.031283963	-0.009507474	-0.0018548667	-0.01078536	-0.006166566	-0.032818675	-0.0043298514	-0.006780792	0.010848809	0.020021074	-0.028889192	0.042872153	0.018893566	-0.04659107	0.038173314	-0.0025925895	-0.028992688	0.021933246	0.013977114	-0.03491185	-0.01811241	-0.037599992	0.00083776563	-0.014695309	-0.0048260777	-0.01242602	0.0159798	-0.016050193	-0.010918447	-0.0017677379	-0.024107397	0.06588777	-0.02030239	-0.043917835	0.08991974	-0.012387764	-0.02531352	-0.008696187	-0.0020461082	-0.0071549397	-0.03128145	-0.002751066	-0.0022310293	-0.041528784	-0.012144288
-0.0036843491	0.015826708	0.044510085	-0.014224542	-0.0016868891	-0.045594346	-0.0018270626	-0.0031432733	0.10955623	-0.020566834	-0.03656285	-0.009265266	-0.015721537	-0.001971282	0.02652112	-0.0052109957	-0.0023951482	-0.01271664	0.006210547	-0.020020247	0.01356204	-0.00353903	-0.047074344	-0.034646727	-0.021271575	-0.025521386	0.004086516	0.07384002	0.02321526	-0.02450328	-0.009512014	-0.0428087	0.45131707	0.023742355	-0.019302702	-0.040985752	0.0059401877	0.007822834	-0.041115783	0.033288483	-0.010633588	0.017514456	-0.025257135	-0.009573065	-0.0019401088	0.051590946	-0.043537308	-0.029951155	-0.021035885	-0.013614215	-0.0037617919	0.08233659	-0.028299117	0.025618482	-0.028288627	-0.041645646	-0.03384562	-0.010553539	-0.025217343	-0.037923932	-0.048339676	-0.035811745	-0.023680998	-0.0015335553
-0.048782267	0.056416277	-0.03259151	-0.029083287	-0.014315523	-0.027722849	-0.001880131	-0.0033843429	-0.018675083	-0.032771755	-0.020903325	-0.015956854	0.016976092	-0.03802415	0.040325295	-0.0065292646	-0.017697893	0.0075661056	-0.009999839	-0.00077374215	-0.0018591096	-0.012492152	-0.03646507	0.015316438	-0.04497856	-0.03714298	-0.049432434	-0.03019675	0.012028389	-0.018896341	-0.03155406	-0.015069939	-0.03426652	-0.033761106	-0.0020796324	-0.0429433	-0.03787736	-0.023411393	-0.018346738	0.018096317	-0.012632154	-0.04799912	-0.0019683677	-0.046305086	-0.009783281	0.044501115	-0.014303517	-0.0026678443	-0.0054052426	-0.0031080076	-0.010068715	-0.03434819	-0.011505771	-0.04237671	-0.0031959526	-0.004027186	-0.009104729	-0.0056265476	-0.008951653	-0.0016497185	-0.04919782	-0.0040910947	-0.00046456978	-0.0040039546
-0.0024649294	0.015570555	-0.012105428	-0.012700148	-0.008247543	-0.007875372	-0.004059326	-0.03209833	0.12740149	0.014729489	0.20796923	-0.010249118	0.011639606	0.08388714	-0.044773486	0.18345514	-0.008029595	0.028074395	0.023297958	-0.040900778	-0.013116706	-0.03744601	-0.028577972	-0.003754221	-0.015308261	-0.019017816	-0.008840873	-0.03991995	-0.010089707	0.16288032	-0.014828898	0.040729605	-0.008265007	-0.041685034	-0.0075329696	0.036779225	0.01555169	0.12149493	0.048388384	-0.007500779	-0.028604662	0.030491862	-0.0063824444	-0.027545571	-0.00037013367	0.0110297315	0.5588495	-0.024269437	-0.044591583	-0.030894363	0.12017846	0.045560636	-0.0034340047	-0.027068365	-0.0050369445	-0.0038669999	0.0038390532	-0.0061396374	-0.03226302	-0.011147907	-0.008198906	-0.020598114	-0.007021974	-0.00031797896
