-0.041093457	-0.03981365	-0.029457165	0.03633025	-0.038056813	0.025482606	0.0022665039	0.021020245	-0.039577067	-0.0061511993	0.019716013	-0.008622836	-0.048688482	0.017152619	0.028874446	0.00820291	0.00760876	0.02321649	0.029637028	0.023281109	0.036447156	0.0326362	0.037779126	0.04934391	0.0023416393	0.040238287	-0.024705326	0.01650833	0.030342411	-0.030498136	0.01782525	-0.03213005	0.044641543	-0.0487895	-0.042439725	-0.0114428885	-0.019555617	-0.0366045	-0.0011572018	0.011717271	-0.007196892	-0.047698308	0.04908533	-0.04339094	0.048415195	-0.04852872	0.023408007	0.028106306	-0.026554478	-0.017469812	0.019418169	-0.045771994	0.04028404	-0.00617541	0.048373107	0.046673346	-0.008899558	0.025968459	-0.046280026	-0.0029587373	0.047591377	0.03694049	-0.042422738	0.039220918	0.026925098	-0.02940991	0.04681443	0.043491688	-0.039358746	-0.047931816	-0.04007995	0.0014813058	0.01736411	0.010503031	-0.037807453	0.02017114	0.0069373734	0.015619706	0.015704703	-0.0063363425	-0.012732007	0.034020673	0.0055627115	-0.029786527	0.007443033	-0.004696727	-0.028329922	0.042742018	-0.017114103	0.02591573	0.0042621493	-0.029356753	-0.032592498	-0.021467388	0.007570721	0.029916909
-0.0034532659	-0.014465451	0.034466747	-0.043034937	-0.00047170688	0.3652421	0.12144616	0.14349549	-0.031649843	-0.042818632	-0.028211594	0.22218482	-0.038816143	-0.0009443665	-0.008651424	-0.0075477585	-0.047476184	-0.0004997961	-0.030757988	-0.017401803	-0.033159792	-0.016798485	0.031875256	0.14700842	0.34991604	0.02631471	-0.018466532	0.013017107	-0.03356675	-0.0012583323	-0.005971741	-0.0014557235	-0.03617393	-0.047353722	-0.016943894	-0.015715383	0.0020771623	-7.47443e-05	-0.0011494868	-0.023158848	-0.012917019	-0.00022544712	-0.016393386	0.016423713	0.0074203014	-0.016322434	-0.004146658	0.35611472	0.00951593	-0.0257102	-0.015499126	-0.048672307	0.13963145	-0.021610452	0.3908841	0.32572153	-0.0064862743	0.032431733	-0.025552714	0.008405774	0.014611077	-0.04860363	-0.0015481934	-0.0017094836	-0.039496087	0.001862146	0.20757198	-0.04125128	-0.03858353	0.29232684	0.1889544	-0.026366686	-0.00943321	0.38508457	-0.035267867	0.294142	-0.03307917	-0.018793214	-0.002879046	-0.03635472	0.31905702	-0.048817277	0.28460205	-0.02912115	-0.01041434	-0.04483012	0.04566236	-0.0023978949	0.043021277	-0.015119493	-0.025648952	0.16389544	0.083059095	0.30605987	0.0069422126	-0.01529938
-0.0003416841	0.13588394	0.07819722	0.0986265	-0.0003256009	-0.00026972755	0.019345913	-0.0017915256	0.08877728	-0.023319935	-0.0015821317	-0.03357587	-0.009451292	-0.034187876	0.092920884	-0.026988482	0.061792076	-0.0031828657	-0.0012560327	-0.04657611	0.0027487874	0.16475955	0.0038250573	-0.045770217	-0.01772245	0.09996689	-0.00525428	0.038011912	0.04140346	0.11123295	-0.00025486946	0.064793795	-0.038612187	-0.0012451601	-0.027296567	-0.022851635	-0.03969134	-0.00078465854	-0.047111835	0.2442245	-0.007632114	-0.00031766386	-0.0120052695	0.037694957	0.020254621	0.0124185905	-0.02963773	-0.00037799095	0.021706674	-0.046300422	0.06149518	-0.0049468055	-0.040706467	0.13638666	-0.03334649	-0.04526663	-0.034963585	-0.0005726542	-0.03300464	0.024825394	-0.019161094	-0.0026393048	-0.0072913542	0.14400202	0.28572246	0.017869521	-0.0006533633	0.06304459	-0.011443328	-0.0013031794	-0.036173306	0.064979725	-0.040689133	-0.0012412673	-0.0016512647	-0.017227758	-0.046195712	-0.0042655095	-0.008747436	-0.005814828	-0.00060250016	0.17880696	-0.041684948	0.20549117	-0.0008325364	0.031109063	-0.0007385319	0.2878156	-0.045597922	-0.00037579416	0.06583507	0.010185694	-0.005853556	-0.024449302	0.005737044	-0.004770208
-0.02200514	0.2718828	0.06594622	-0.034658514	0.26414996	-0.00031500045	-0.00070698187	-0.001977671	-0.0011965554	-0.00036913215	-0.00087894534	-0.027318442	-0.0007103958	-0.030668354	-0.04722307	-0.026075972	0.014671841	-0.0009775098	-0.0006622646	0.11984376	-0.018745087	0.013346005	-0.03236904	0.07241397	-0.0013626728	-0.047706783	0.026336003	0.024711225	-0.017488968	0.1767944	-0.0406469	0.22198658	-0.004161991	-0.02093103	-0.011399746	-0.0009745205	0.0034371018	-0.000512988	0.008230042	0.24473666	-0.04140253	-0.043032575	-0.022420108	0.0045051947	0.02460999	0.024940979	-0.00021317837	-0.0004391686	-0.04632118	-0.000777937	0.06459881	0.015764546	-0.0008007989	-0.026992464	-0.0012704812	-0.03776599	-0.04290674	-0.0002855931	-0.026296103	-0.0385092	-0.00848056	0.0026768446	0.07184374	-0.019695854	0.35094273	0.039925423	-0.00015829991	-0.04285388	0.12652881	-0.00094237895	-0.008619107	0.0074504046	-0.048909772	-0.0011903159	-0.040045965	-0.0008953646	-0.021177018	0.023931745	-0.03400116	-0.03434371	-0.009884883	0.09681533	-0.03614347	-0.048635986	-0.012530766	-0.0010396189	-0.0005383005	-0.027172137	0.026804838	-0.0308465	0.019507166	0.018674022	-0.040512346	-0.008800149	-0.002132021	-0.03588761
-0.0032836087	-0.020213032	0.037162278	0.0015968308	-0.00087256177	-9.388849e-05	-0.0036444068	0.11987051	-0.024049103	-0.00014712539	0.5146625	-0.008536864	-0.04944812	0.12859166	0.0026078708	-0.01596545	-0.010554574	-0.0114172585	-0.0006998834	0.14576021	0.10982403	0.07127198	-0.0288558	-0.047314037	-0.04407326	0.013462726	-0.027369415	0.0023658872	0.01741426	-0.00029861982	-0.045356262	-0.0005057229	-0.013289213	-0.030884195	-0.0005269578	-0.0010522982	-0.014328994	0.45523414	-0.0055251233	-0.0006043919	-0.044922423	-0.023158027	0.027079675	-0.040310454	-0.00088446215	-0.027077723	-0.0005009565	0.14294638	0.10939717	-0.00027936953	-0.037427593	0.0062121153	0.082869224	-0.026168847	-0.00013441965	-0.031446934	0.53261375	0.009899808	-0.0044899583	0.008432519	-0.007317614	-0.04617841	-0.033519793	-0.0003317777	-0.00054447167	-0.040691543	0.07462382	-0.034944165	-0.009789418	0.24273933	-0.00029891304	-0.041023064	0.4419277	-0.020233287	-0.049354553	-0.0017709509	-0.04028406	-0.04476992	-0.04770658	-0.025750553	-0.012811542	-0.0046262145	-0.049548935	-0.039911807	-0.030969739	-0.035410546	-0.00075280946	-0.04222226	0.0005815625	-0.0010164605	0.037950814	-0.013597	-0.015093971	-0.010751914	0.055555105	0.47260112
-0.00923742	-0.0036981478	-0.032398663	-0.03726816	-0.031305388	0.11169435	-0.04325459	0.11429321	0.25079253	-0.024280453	0.105897285	0.21557944	-0.012043547	-0.034159064	-0.049165275	-0.0009788269	-0.025989199	-0.005055167	-0.03752915	-0.005693041	-0.047926653	-0.04598111	-0.037804652	0.053008508	0.040737133	0.058059145	0.0077362284	0.050471216	-0.021882344	-0.0007205719	-0.043990266	-0.014602911	0.05863415	0.16661336	-0.038047206	-0.048057426	7.6483935e-05	-0.0006793209	-0.035718776	-0.048312522	0.039893758	-0.0005679911	0.05653601	0.038976375	-0.04657067	0.0025565624	0.18880658	-0.009322047	0.019289982	0.12847671	0.0024154894	0.11533334	0.22752465	-0.0015871895	0.026729312	-0.0098685995	-0.0005594757	-0.00021617376	0.059395526	-0.03909401	0.1199028	0.110167384	-0.04540961	-0.00033647817	-0.00097631145	-0.0013623945	0.017579315	-0.04699291	-0.022830559	-0.036114395	-0.025476014	-0.04335424	-0.0006190496	-0.01804949	-0.032181464	0.20175388	-0.015376009	-0.03897079	-0.040000547	-0.030375814	-0.04492978	-0.0005335176	-0.045527518	-0.03363316	-0.041090332	-0.04170258	0.0580071	-0.00046978748	-0.04087615	-0.018753707	-0.043642487	0.12151842	-0.009602822	-0.039623164	-0.04868716	-0.000431755
-0.00043448404	-0.03944739	0.023801465	0.13729464	-0.018928422	0.11751025	-0.043636966	0.11060968	0.24314673	-0.00048461437	0.11660798	-0.018697895	-0.0007205823	-0.0006181449	-0.022040308	-0.02394638	-0.042893063	-0.0023472533	-0.038545646	-0.0016159072	-0.029453551	0.009126864	0.088688076	-0.017348565	-0.028770257	-0.046620704	0.04477473	0.0033277161	0.0017833337	-0.00019534248	-0.028709127	-0.001186565	-0.020441175	0.16546898	0.048521463	-0.013234723	-0.028202081	-0.0058493502	-0.0034455284	-0.034212843	-0.03455293	-0.0006477794	0.0010910854	-0.02255491	0.06944549	0.005092453	-0.026543988	-0.01614542	-0.0076509826	0.12842986	-0.036388397	-0.013660956	0.22116388	-0.012401842	0.028745972	0.046442818	-0.023849988	-0.00014407362	-0.048624743	0.00819106	-0.046768155	-0.026358712	-0.042557526	-0.0005264087	-0.0011102415	-0.029236758	-0.035545968	0.13044491	0.0269585	-0.049217083	-0.01043557	0.018672934	-0.04808513	0.14516927	0.08579419	-0.0007107742	0.013472509	0.007361971	-0.03503741	0.15888631	-0.04651345	-0.0282429	-0.04649068	-0.002866365	-0.011217035	-0.0003151745	-0.037657272	-0.02456007	0.020673182	0.016309591	-0.036043465	-0.032508336	-0.046193995	-0.005007066	-0.025360012	-0.008009266
-0.00060285255	-0.0007482083	0.011872631	-0.018285919	-0.036102224	-0.00052460143	-0.024756266	0.023102349	-0.00034135205	-0.042412903	-0.047822144	-0.0012876454	-0.0003376891	-0.002010703	-0.029654121	-0.019193148	0.10829586	-0.00072272605	-0.014323294	0.490622	0.06460039	-0.032693982	-0.0298993	0.0025325306	-0.0012307565	-0.0011359826	0.041297846	-0.0074722767	-0.012444474	-0.03355657	0.23587486	-0.00063094846	0.082796365	-0.035699952	-0.047659744	-0.036852382	0.019049823	-0.046336066	-0.00058517605	-0.032697547	-0.0479604	-0.0009592228	-0.0050739534	-0.036785197	-0.040009834	0.011242546	-0.016927026	-0.03618597	0.014873456	-0.0006771735	0.111435816	-0.008429073	-0.035301518	0.024103483	-0.028927041	-0.03889636	-0.001266826	-0.030961502	0.053688575	-0.014448296	0.0042173266	0.16683726	0.010951276	-0.0004321938	0.097317465	0.031629015	-0.022910941	0.028828243	-0.019826878	-0.0007528519	-0.0004881944	-0.024966931	-0.00022379942	-0.013775982	-0.0012381008	-0.0008649034	-0.04390174	-0.015620865	-0.01487105	-0.00041791474	-0.04240955	-0.0002489994	-0.0010821805	-0.020609284	-0.010106493	-0.00051039504	-0.046830893	0.021921488	0.024823535	-0.008493803	0.09008531	0.014016918	-0.0054738745	-0.018121324	-0.014419854	-0.021866024
-0.00057005225	-0.038093626	0.064798355	-0.02083509	-0.020295287	0.040070113	0.014505554	-0.003624715	-0.047109988	-0.031570055	-0.031979166	-0.01970557	-0.04543818	0.019949142	-0.0041908734	-0.028411865	-0.03173238	-0.0012933016	-0.034753192	-0.019669045	0.023178961	0.0077370517	0.023515616	0.11114344	-0.044886615	0.083934605	0.030735921	0.078718856	0.08184685	-0.020378424	-0.04007814	-0.015039813	0.050443836	-0.045948755	-0.02157545	-0.001116074	0.019070966	-0.023899173	-0.0147275105	0.1702593	0.0064558275	-0.04727496	-0.021361709	0.023866866	-0.02690183	0.03364778	-0.037739754	-0.032652963	-0.044462692	-0.0010451414	0.09987068	-0.027204335	0.049870778	0.14402838	-0.03852272	-0.034998704	-0.045269884	-0.0433064	-0.017208613	-0.0085915215	-0.015233755	0.0027740002	0.0008080825	-0.02627784	0.1539271	0.0030614026	0.03425961	0.16368166	0.11671651	-0.008909382	-0.0018629059	0.029440178	-0.03030938	-0.0015524245	-0.0005985641	-0.0011250945	-0.0034891479	-0.005912613	-0.018158436	-0.00016030818	-0.04647398	-0.01584693	-0.040206015	-0.029397799	-0.025903607	-0.0008139323	-0.000960242	0.006472932	-0.00097410753	-0.02289716	0.018574394	-0.027718782	0.1422122	0.0102407355	-0.0016361587	-0.025220728
-0.00060314813	0.056437567	-0.031007756	0.023666997	-0.042969953	-0.04283258	0.004833162	0.062483773	-0.009809684	-0.00074478105	-0.0037869103	-0.041758012	-0.00060395733	0.013643613	0.05895195	-0.00020640616	-0.023207093	-0.0035368316	-0.03804817	0.09967764	-0.010156013	0.036253035	-0.029278899	-0.045925464	-0.02169311	0.0020742416	-0.027800966	0.0106419325	0.021908019	-0.014522672	0.16522399	0.06474315	-0.03444358	-0.00788939	-0.040724386	-0.0016060472	0.019247426	-0.0005860573	-0.014464475	0.24709615	-0.029473817	-0.046145704	-0.037926484	0.012170445	0.003424786	-0.002638124	-0.0013160594	-0.0007617572	-0.04562087	-0.00059915887	0.018213078	0.014292408	-0.00017487997	-0.040545046	-0.020037437	-0.03524966	-0.0005755954	-0.00088512176	0.0061807856	0.008228843	0.013983753	0.061801184	0.15915148	-0.02764585	-0.008518934	0.004256569	0.033079244	-0.029237306	0.012867842	-0.00064257387	-0.007745087	0.10198491	-0.018933475	-0.00010034957	-0.00050548994	-0.03907869	0.00731175	-0.04401014	-0.0011889439	-0.00026512568	-0.0009499805	-0.04069966	-0.04314783	-0.032642532	-0.041993033	-0.00058903306	-0.04949832	0.16003978	0.07888741	-0.03293033	0.12198924	-0.0020163432	-0.030479407	-0.039972067	-0.024674714	-0.022506094
